id,predicted_answer,true_answer,is_correct,pred_confidence,confidence_gap,probs,paragraph,question,choices,answer,question_plus,confidence_gap_bin,prediction_result,category
generation-for-nlp-1333,2,1,False,0.9987087,0.9978739,"[0.0004440764896571636, 0.9987087249755859, 0.000834804552141577, 1.240158235304989e-05]","그들은 도착하자마자, 주요 관리들이 모두 모인 곳에서 위대한 칸으로부터 명예롭고 은혜로운 영접을 받았다. 이들은 가까이 다가가 평복하며 경의를 표했다. 칸은 이들에게 일어나라 하고, 여행에서 일어난 모든 일과 교황 성하와의 협상의 결과에 대해 보고하라고 했다. 이들은 사건 순서대로 명확한 언어로 이야기를 했으며 칸은 침묵하며 경청했다. 그레고리 교황에게서 온 편지가 칸의 앞에 놓였고 칸은 낭독을 들으며 사절단의 충성심과 열정, 근면함을 칭찬했다. 그리고는 성묘에서 나온 성유를 합당한 경의를 표하며 종교적인 성의를 다해 보존하라고 지시했다. 칸은 마르코 폴로를 보고는 누구냐고 물었고, 니콜로가 대답했다. 이 자는 폐하의 하인이자 내 아들입니다. 그러자 칸은 “그를 환영하며 나는 아주 기쁘다”고 대답하며 명예 수행원에 포함시켰다. 그리고 이들의 귀환에 맞춰 큰 잔치를 열어 축하했으며 형제들과 마르코가 칸의 궁정에 머무르는 동안 위대한 칸의 신하들보다 더 높은 대접을 받았다. 마르코 폴로는 궁정의 모든 이들로부터 높은 기대와 존경을 받았다. 마르코는 단기간 안에 타타르족의 관습을 익히고 네 가지 서로 다른 언어를 습득했으며 글을 읽고 쓸 수 있게 되었다.",다음 중 몽골 제국이 고대 및 중세 세계의 다른 주요 제국들과 매우 달랐다는 점을 가장 잘 보여주는 특징은 무엇인가?,"['몽골인들은 일반적으로 그들이 정복한 사람들의 문화적 정체성을 무시하거나 자신들의 문화에 동화시켰다.', '몽골인들은 종종 큰 파괴나 유혈사태 없이 영토를 점령했다.', '몽골인들은 정복한 사람들에게 자신들의 종교적 신념을 강요했다.', '몽골인들은 지리적 이웃과의 무역에 거의 관심이 없었다.']",1,,"[0.9, 1.0)",Incorrect,mmmlu-world_history
generation-for-nlp-1336,2,4,False,0.99592704,0.99227643,"[0.0002281182532897219, 0.9959270358085632, 0.0036506163887679577, 0.00019424912170507014]","본문 1:
“전하, 게다가 우리들의 왕국에는 신께 도움이 되지 않는 불편함이 존재합니다. 바로 우리 백성들 중 많은 이들이 그대의 백성들이 가져오는 왕국의 상품과 물건을 간절히 원하고 있다는 것, 그런데 그대의 백성들은 자신들의 탐욕스러운 욕망을 만족시키기 위해 자유민이자 해방된 나의 백성들을 잡아가고 있다는 것입니다. 심지어 귀족과 왕의 친척까지도 잡아가 우리들의 왕국에 있는 백인들에게 팔고 있다는 것입니다.”
콩고의 아폰소 1세 국왕이 포르투갈의 주앙 3세 국왕에게 보낸 편지, 1526
출처 2:
“이번 원정에 많은 비용이 들었기에 빈 손으로 돌아간다면 합리적이지 못한 일이 될 것이다. 우리의 [주된] 바람은 신을 섬기는 것과 콩고 국왕을 기쁘게 하는 것이지만, 그럼에도 불구하고 콩고 국왕으로 하여금 노예가 됐건 구리가 됐건 상아가 됐건 배를 채워야 한다는 사실을 우리들의 이름으로 이해시켜야만 한다.”
포르투갈 마누엘 국왕의 콩고에 있는 사절에게 보낸 편지, 1512",다음 중 위 두 개의 글이 가장 잘 뒷받침하는 결론은 무엇인가?,"['포르투갈과 콩고의 외교 관계는 종종 우호적이었다.', '콩고 귀족들은 종종 포르투갈인들에 의해 노예로 끌려갔다.', '포르투갈과 콩고 간의 무역은 고도로 규제되었다.', '포르투갈과 콩고 간의 무역은 양측 모두 활발했다.']",4,,"[0.9, 1.0)",Incorrect,mmmlu-world_history
generation-for-nlp-1349,3,2,False,0.9986058,0.9979019,"[0.0007038855110295117, 0.0006771912449039519, 0.9986057877540588, 1.3226694136392325e-05]","오, 수치스럽도다, 불쌍한 겨울의 왕이여! 그대는 도대체 무슨 짓을 벌인 것인가? 카이저의 왕좌를 찬탈하는 것은 무척이나 나쁜 일이 아니던가? 이제 그대는 라인강과 프라하 모두로부터 멀어져야 할지니, 무엇보다도 수치와 경멸에 의해 밤낮으로 괴로움에 떨 것이다. 그대와 온 세상이 잘 알고 있었고, 그들 역시도 잘 알고 있었다, 바로 페르디난트만이 보헤미아의 정당한 왕이라는 것을. 그러니 프리츠여, 일어서서 그대의 왕 페르디난트에게 가라, 그대의 왕에게 부디 그 죄를 사하게 해달라 은혜롭게 간청하라. ”불쌍한 겨울의 왕,” 17세기의 노래","다음 중 화자가 ""라인강과 프라하""를 언급하는 이유를 가장 잘 설명하는 것은 무엇인가?","['겨울왕의 계획된 순례 여행의 목적지이다.', '겨울왕이 전투에서 패배한 장소다.', '신성 로마 제국의 요새였기 때문에 화자는 겨울 왕에게 멀리 떨어지라고 경고하는 것이다.', '신성 로마 제국 국경 내의 중요한 군사 기지이다.']",2,,"[0.9, 1.0)",Incorrect,mmmlu-world_history
generation-for-nlp-1352,3,2,False,0.99911636,0.99868625,"[0.0003394205414224416, 0.00043009931687265635, 0.9991163611412048, 0.00011410984006943181]","뉴욕! 뉴욕이여, 검은 피가 너의 혈관 속으로 흘러들어가게 하라. 그것이 너의 강철 이음매에 슨 녹을 씻어내게 하라, 생명의 기름처럼 너의 교량이 잘 빠진 엉덩이와 유연한 덩굴처럼 곡선을 띠게 하라… 너의 강을 휘젓는 머스크 악어와 몽환적인 눈을 가진 바다 소를 보라… 눈을 떠 사월의 무지개를 보고 눈과 특히 귀를 열고 하나님을 보라 한 번의 색소폰 웃음으로 6일만에 하늘과 땅을 창조하신 분, 7일째에 깊은 니그로 잠을 주무신 분. 세네갈 시인 레오폴 세다르 상고르, ‘뉴욕으로,’ 1956년",위의 구절은 다음 중 어느 현대 문화 발전에 속하는 것으로 가장 잘 보이는가?,"['전통적인 사실주의에 대한 아방가르드 문학 스타일의 승리', '비서구 작가에 의한 서양 문학 형식의 적응', '선전 목적으로 예술과 문학을 정치적으로 사용하는 행위', '제1차 세계대전의 참상에 대한 양차 대전간 문학가들의 반응']",2,,"[0.9, 1.0)",Incorrect,mmmlu-world_history
generation-for-nlp-1371,3,2,False,0.98512024,0.9737439,"[0.0007020895136520267, 0.0028013684786856174, 0.9851202368736267, 0.01137634553015232]","침략자들은 밀을 비롯한 유라시아와 아프리카의 곡물, 복숭아와 배, 오렌지, 레몬 나무, 병아리콩, 포도, 멜론, 양파, 무 등을 가져왔다. 미국에 온 스페인 귀족은 자신의 인디언들에게 조상의 과일로 식탁을 차려달라는 요구를 할 수 있었다. —알프레드 크로스비, 역사가, 1972",위에 인용된 언급은 다음 중 어떤 과정에서 비롯되었는가?,"['녹색혁명', '콜럼버스의 교환', '삼각 무역', '중간 항로']",2,,"[0.9, 1.0)",Incorrect,mmmlu-world_history
generation-for-nlp-1373,1,2,False,0.993186,0.98643094,"[0.9931859970092773, 0.0067550260573625565, 5.164091635379009e-05, 7.3718988460313994e-06]","“아프리카가 세계 평화에 기여할 수 있는 가장 큰 방법은 정치적 연합을 구성해 내부 분열에 내재되어 있는 모든 위험을 피하고 성공적인 연합 구성을 통해 분열된 세계에 모범을 보이는 것입니다. 아프리카 국가들의 연합은 아프리카의 특성을 보다 효과적으로 대표할 것입니다. 이를 통해 크기와 영향력만을 중요시하는 세계에서 존경을 받을 것입니다. 세계 각국은 사하라 사막에서 프랑스가 실시한 원자 폭탄 실험에 대한 아프리카의 반대에 거의 관심을 주지 않았으며, 콩고 공화국이 무정부 상태로 혼란스러운 와중에 콩고에서 유엔이 헌법적 미묘함을 두고 이의를 제기하는 불명예스러운 광경은 열강들이 아프리카의 독립성을 완전히 무시한다는 증거입니다.",은쿠르마의 주장에 콩고를 포함시키는 것은 다음 중 무엇을 의도한 것인가?,"['아프리카 통합의 가능성을 보이기', '세계 강대국들이 아프리카 국가들을 어떻게 무시했는지에 대한 예시', '헌법의 제정이 어떻게 국가에 질서를 가져오는지에 대한 예시', '아프리카에서 겪은 어려움에 대한 유럽 열강 비난']",2,,"[0.9, 1.0)",Incorrect,mmmlu-world_history
generation-for-nlp-1390,1,5,False,0.93246883,0.91080165,"[0.932468831539154, 0.021316371858119965, 0.021667174994945526, 0.004362103063613176, 0.02018543891608715]","“우리가 금속노조 거수기입니까. 정치파업을 할 때마다 현대자동차 노조한테 총대를 메라 하고…. 앞으론 이런 일은 절대 없을 겁니다.”19일 현대자동차 울산공장의 한 노조원(48)은 “노조원들의 평균연령이 이제 50세를 코앞에 두고 있다”며 “이젠 정치파업이란 단어조차 듣기 싫다”고 이같이 말했다.현대차 노조가 이날 전체 조합원 4만6663명을 대상으로 실시한 민주노총의 국민총파업 참여를 묻는 찬반투표 결과 조합원의 64.4%(재적 대비)가 반대표를 던진 것으로 드러났다. 파업을 지지하는 조합원은 1만6598명으로 35.6%에 그쳤다.○3번 연속 정치파업 동참에 반대현대차 노조가 지난 18, 19일 이틀 동안 상급단체인 민노총과 금속노조의 정치파업 참여를 위해 실시한 파업 찬반투표가 과반을 넘지 못해 부결됐다. 현대차 노조는 2008년에도 미국 소고기 재협상을 주장하면서 실시한 투표에서도 48.5%의 찬성에 그쳤다. 2010년에 실시한 노조 전임자 임금지급 금지 반대 투쟁 투표에서는 38%의 찬성률에 머물렀다. 올해 투표까지 세 번 연속 과반을 넘기지 못한 찬성률로 정치파업에 동력을 잃게 됐다. 강성노선인 현장 조직들이 지난 18일 울산 전 공장을 돌며 파업 참여를 독려했으나 정치파업에 대한 조합원들의 반대정서를 막기는 역부족이었다.이는 당초 고용노동부가 이번 파업을 불법으로 규정한데다 노조가 올해 임금 협상을 아직 시작하지도 않아 현장에서는 투쟁 분위기가 제대로 갖춰지지 않은 점이 반영된 것으로 풀이된다. 또 정치파업에 대한 조합원의 심한 거부감, 합리적 노동운동과 노사관계를 바라는 성숙한 자세, 경주 리조트 붕괴사태로 인한 사회적 분위기 등이 복합적으로 작용했다는 분석이다.○국민총파업 차질 불가피할 듯금속노조 조합원(15만여명)의 30% 이상을 차지하는 현대차 노조의 파업 부결은 민노총과 금속노조의 정치파업 추진에 적지 않은 변수가 될 전망이다. 이경훈 현대차 노조위원장은 이날 오후 기자와의 전화 통화에서 “현장의 분위기를 금속노조에 전달하겠다”고 말했다. 이 위원장은 조합원 60% 이상이 반대하는 정치파업을 강행하는 데 상당한 부담을 느끼고 있는 것으로 전해졌다. 이는 중도 실리를 추구하는 이 위원장이 조합원 정서를 외면한 채 파업에 참여할 경우 조합원들의 강한 비난을 피해갈 수 없기 때문이다. 대다수 조합원은 “다른 완성차 회사들은 파업하지 않는데, 유독 현대차만 파업 들러리로 서는 데 불만을 갖고 있다”는 반응을 보이고 있다. 노사관계 전문가들은 현대차 노조 집행부가 이런 조합원들의 뜻을 감안해 잔업 거부나 간부 파업으로 대체할 가능성도 높다는 조심스러운 전망도 내놓고 있다.하지만 금속노조는 “현대차 노조를 비롯한 전 사업장의 투표 결과를 근거로 파업 여부가 결정되기 때문에 현대차 노조 자체의 투표 결과를 놓고 부결을 운운하는 것은 합당하지 못하다”고 맞섰다.이에 맞서 현대차 현장 조직인 ‘길을 아는 사람’은 최근 유인물을 통해 “현대차 노조가 상급단체 파업에 시도때도 없이 나서면 임금 및 단체협약은 어떻게 하느냐”며 금속노조의 파업 방침에 강하게 반대했다.",현대자동차 노조가 정치파업에 반대하는 이유로 언급되지 않은 것은 무엇인가?,"['조합원들의 평균 연령이 높아졌다.', '다른 완성차 회사들은 파업하지 않는다.', '고용노동부가 이번 파업을 불법으로 규정했다.', '조합원들이 정치파업에 대한 거부감이 크다.', '임금 협상을 이미 시작했다.']",5,,"[0.9, 1.0)",Incorrect,klue-mrc-사회
generation-for-nlp-1436,4,3,False,0.99574995,0.9915008,"[5.653696462104563e-07, 2.3875008992035873e-07, 0.004249140154570341, 0.9957499504089355, 1.1211643169417584e-07]","문화체육관광부(장관 박양우)와 한국관광공사(사장 안영배)가 한국관광 서포터즈 외국인 기자단을 활용해 지난 23일부터 제주에서 개막한 ‘2020 제주올레 걷기축제(10.23.-11.14.)’의 랜선 홍보에 나섰다. 홍보를 위해 이번 축제에 참여한 외국인 서포터즈 기자들은 모두 16명(15개국 국적)으로, 공사는 코로나19로 이동이 곤란해진 가운데 SNS를 통한 랜선 홍보를 전개, 이번 걷기축제를 향후 국내외 관광객이 모두 참여하는 국제이벤트로 활성화하고자 하는데 초점을 뒀다. 제주올레 걷기축제는 지역의 독특한 관광 콘텐츠를 활용한 국제이벤트 육성을 위해 공사에서 올해 5월 실시한 ‘2020 지역특화 국제이벤트 공모사업’에 선정된 축제로 제주도와 사단법인 제주올레가 주관하는 국제이벤트다. 참가자들은 축제 개막 이튿날인 토요일(24일)부터 걷기 축제에 참가해 자신의 인스타그램, 유튜브 등을 활용 제주올레 걷기축제의 개막 소식과 현장 모습을 게재하는 등 활발한 홍보 활동을 펼쳤다. 또한 25일엔 ‘2020 한국 대표 이색회의명소’(코리아 유니크베뉴) 중 한 곳인 제주민속촌을 방문해 제주올레 걷기 축제에 관한 다양한 의견도 나눴다.",2020 제주올레 걷기축제의 랜선 홍보에 참여한 외국인 서포터즈 기자단의 국적 수는 몇 개국인가?,"['10개국', '12개국', '15개국', '16개국', '20개국']",3,,"[0.9, 1.0)",Incorrect,klue-mrc-사회
generation-for-nlp-1518,1,3,False,0.9999651,0.99993634,"[0.9999650716781616, 5.212165888224263e-06, 2.8716493034153245e-05, 6.420737008738797e-07, 3.801709453910007e-07]","인도네시아 중앙은행이 기준금리를 0.25%포인트 깜짝 인상했다. 인도네시아 중앙은행의 기준금리 인상은 지난달 29일 이후 약 2주일 만이다. 인도네시아 중앙은행은 12일 오후 통화정책 회의를 연 뒤 기준금리를 연 7%에서 연 7.25%로 올린다고 발표했다. 당초 시장에선 금리 동결을 예상했다고 블룸버그통신과 월스트리트저널(WSJ) 등은 전했다.인도네시아 중앙은행이 이같이 기습적으로 기준금리를 인상한 이유는 오는 17~18일로 예정된 미국 연방공개시장위원회(FOMC) 회의에서 미국 중앙은행(Fed)이 양적완화 축소에 대한 구체적 실행 계획을 내놓을 것이란 시장 전망이 지배적이기 때문으로 분석된다고 WSJ는 전했다. FOMC 회의를 앞두고 외환시장에서 루피아화 가치 추가 하락과 인플레이션을 우려해 선제 개입에 나섰다는 것이다. 인도네시아 중앙은행의 기준금리 인상은 올 들어 벌써 네 번째다. 앞서 인도네시아 중앙은행은 지난 6월과 7월 기준금리를 각각 0.25%포인트, 0.5%포인트 올렸다. 이후 지난달 29일 특별 이사회에서 기준금리를 0.25%포인트 추가 인상했다. 인도네시아 루피아화 가치는 올 들어 달러 대비 약 16% 하락했다. 또 인도네시아의 지난달 소비자물가 상승률은 연율 8.79%로 2009년 1월 이후 4년7개월 만에 최고치를 기록했다. 인도네시아 중앙은행은 올해 경제성장률 전망치를 기존 5.8~6.2%에서 5.5~5.9%로 하향 조정했다.",인도네시아 중앙은행이 최근 기준금리를 인상한 이유로 가장 적절한 것은 무엇인가?,"['미국 중앙은행의 금리 인상 우려', '인도네시아의 경제 성장률 증가', '인플레이션 우려와 루피아화 가치 하락', '소비자물가 상승률 감소', '기준금리 동결 예상']",3,,"[0.9, 1.0)",Incorrect,klue-mrc-국제
generation-for-nlp-1602,3,2,False,0.99129397,0.9831724,"[0.0001961614761967212, 0.008121542632579803, 0.9912939667701721, 0.0003441677545197308, 4.418212847667746e-05]",워런 버핏 벅셔해서웨이 회장이 자신이 회사를 떠나도 큰 변화가 없을 것이라고 말했다. 올해 82세인 버핏이 은퇴하면 벅셔해서웨이가 그동안 이뤄온 성과를 유지하기 어려울 것이라는 일각의 우려를 일축한 것이다. 4일(현지시간) 그의 고향인 미국 네브래스카주 오마하에서 열린 벅셔해서웨이 주주총회에서다. 자본주의의 우드스톡(세계적인 록음악 축제)으로 불리는 벅셔해서웨이 주총에는 올해도 3만5000여명의 주주들이 몰려 성황을 이뤘다. 특히 올해는 벅셔해서웨이에 대해 공매도(주가 하락을 예상해 빌린 주식으로 미리 매도주문을 내는 투자기법) 포지션을 취하고 있는 헤지펀드 매니저 더그 카스를 질문자로 초청해 눈길을 끌었다.카스는 버핏의 은퇴 이후에 대해 집중적으로 질문했다. 그는 벅셔해서웨이가 2008년 금융위기 당시 주가가 폭락하던 골드만삭스의 우선주를 매입해 구원투수 역할을 한 후 막대한 차익까지 거둔 것을 예로 들며 “버핏이 없어도 이런 딜이 가능하느냐”고 물었다. 이에 버핏은 “시장이 공포이 빠지면 벅셔해서웨이는 800번(미국의 수신자 부담전화)이 될 것”이라고 응수했다. 그는 “며칠간 다우존스 지수가 하루에 1000포인트씩 하락하는 날이 온다면 파도에 벌거벗겨진 사람들이 우리에게 전화해 도움을 요청할 것”이라고 자신했다. 버핏은 이어 “이는 (내 브랜드가 아닌) 벅셔의 브랜드”라며 “내 후계자는 나보다 더 많은 자원(자금)을 활용할 수 있다”고 강조했다. 카스는 또 버핏의 첫째 아들인 하워드 버핏이 비상임 이사회 의장으로서 자질을 갖추고 있는지에 대해 따져 물었다. 이에 버핏은 “그는 경영에 참여하지 않을 것이며 최고경영자(CEO)를 교체해야 하는지만 판단하게 될 것”이라며 “하워드가 실수를 저지를 확률은 1%도 안 된다”고 단언했다. 버핏은 ‘밤에 잠을 못 이룰 정도로 고민하는 것이 무엇이냐’는 한 주주의 질문에 “나보다 더 많은 두뇌(인재)를 거느리고 더 많은 에너지와 열정을 가진 CEO를 후계자로 세우는 게 가장 중요한 문제”라고 답했다. 그는 이어 “후계자에 대해 이미 이사회에서 확실한 합의를 이뤘다”고 밝혔다. 그 후계자가 누구인지에 대해서는 말을 아꼈다. 전문가들은 벅셔의 재보험 사업을 이끌고 있는 애지트 제인과 철도회사인 벌링턴 노던 산타페(BNSF)의 매슈 로즈 CEO 등을 유력한 후보로 꼽고 있다.,워런 버핏이 벅셔해서웨이의 후계자로 지목한 인물에 대한 언급이 없는 이유는 무엇인가?,"['그 후계자가 이미 결정되었기 때문에', '후계자가 누구인지 공개할 필요가 없기 때문에', '후계자가 아직 정해지지 않았기 때문에', '후계자가 외부 인사이기 때문에', '후계자가 경영에 참여하지 않기 때문에']",2,,"[0.9, 1.0)",Incorrect,klue-mrc-국제
generation-for-nlp-1621,4,1,False,0.99983716,0.9997768,"[6.0365753597579896e-05, 1.8693768652155995e-05, 4.349861046648584e-05, 0.9998371601104736, 4.029002957395278e-05]","여러 기업들이 담합해 상품의 시장 가격을 끌어올렸다. 이후 담합에 가담하지 않은 제3의 기업이 이 가격에 맞춰 상품을 팔았다. 제3의 기업으로부터 물건을 산 소비자는 손해를 봤다며 법적 대응에 나선다. 이 경우 손해배상 책임은 상품을 판 제3의 기업에 있을까, 아니면 애초 담합을 한 기업들에 있을까.12일 공정거래위원회에 따르면 유럽연합(EU)의 최고법원인 유럽사법재판소(ECJ)는 담합에 가담하지 않은 제3의 기업이 담합기업들과 비슷한 수준으로 가격을 책정할 경우 그로 인해 손해를 본 소비자(B2B 거래의 경우 기업)에 대한 손해배상 책임을 제3의 기업이 아닌 담합에 가담한 기업에 물을 수 있다고 지난 6월 판결했다. 공정위 측은 이처럼 경쟁법 위반 혐의에 대한 EU 내 제재 수위와 손해배상 금액이 크게 늘어날 것으로 예상되는 만큼 현지에 진출한 한국 기업들의 주의가 필요하다고 경고했다.김성근 국제협력과장은 “담합에 따라 애초에 시장가격이 왜곡됐다면 담합 기업에 책임이 있다는 것”이라며 “유럽에 진출한 한국 기업들은 불필요하게 담합에 연루되지 않도록 주의해야 한다”고 말했다. 앞서 LG전자와 삼성SDI는 2012년 유럽에서 CRT(브라운관) 가격을 담합한 혐의로 유럽 경쟁당국으로부터 총 6억4200만유로의 과징금을 부과받았다.","유럽사법재판소(ECJ)의 판결에 따르면, 담합에 가담하지 않은 제3의 기업이 손해배상 책임을 지지 않는 경우는 어떤 경우인가?","['담합에 가담한 기업이 가격을 조작한 경우', '제3의 기업이 담합에 가담한 경우', '소비자가 제3의 기업으로부터 물건을 구매한 경우', '제3의 기업이 가격을 담합한 기업과 동일하게 책정한 경우', '소비자가 담합에 가담한 기업으로부터 물건을 구매한 경우']",1,,"[0.9, 1.0)",Incorrect,klue-mrc-경제
generation-for-nlp-1647,3,1,False,0.9816487,0.9677261,"[0.004395436495542526, 1.5763878764119e-05, 0.9816486835479736, 0.013922546058893204, 1.7609845599508844e-05]",매장에서 스트리밍 서비스로 음악을 틀 때도 연주자와 음반 제작자에게 저작권 사용료를 줘야 한다는 대법원 판결이 나왔다. 스트리밍은 인터넷에서 음성 등을 실시간으로 재생하는 기법을 말한다. 음악 소비 양식의 변화에 따라 ‘음반’의 개념을 디지털 매체로 넓힌 판결이다.대법원 2부(주심 김창석 대법관)는 한국음악실연자연합회와 한국음반산업협회가 “공연보상금을 달라”며 현대백화점을 상대로 낸 소송에서 원고 일부승소로 판결한 원심을 10일 확정했다.현대백화점은 2010~2011년 음원서비스업체 KT뮤직과 ‘매장 음악서비스’ 계약을 맺고 스트리밍 서비스로 음악을 틀었다. 연주자 등으로부터 저작권 관련 업무를 신탁받은 두 단체는 이 기간 발생한 공연보상금을 달라고 소송을 냈다. 공연보상금은 판매용 음반으로 공연한 쪽이 실제 연주자와 음반 제작자에게 주는 돈이다.쟁점은 스트리밍 음악을 ‘판매용 음반’으로 볼 수 있는지였다. 원심은 ‘판매용’이라는 말을 ‘판매를 통해 거래된 음반’으로 넓게 해석했다. 원심 재판부는 “스트리밍 과정에서도 매장의 컴퓨터에 일시적 유형물로 고정되기 때문에 판매용 음반으로 봐야 한다”며 원고의 청구를 인정했다. 3심 재판부는 “공연보상금 지급 대상에는 판매용 음반을 직접 재생하는 경우뿐만 아니라 스트리밍 등 방식의 간접 사용도 포함된다고 해석하는 게 타당하다”며 원심을 확정했다.,대법원이 스트리밍 서비스로 음악을 틀 때 저작권 사용료를 지급해야 한다고 판결한 이유는 무엇인가?,"['스트리밍이 판매용 음반으로 간주되기 때문', '저작권법이 개정되었기 때문', '음악 소비 양식이 변화했기 때문', '음반 제작자와 연주자의 권리를 보호하기 위해서', '현대백화점의 계약이 불법이기 때문']",1,,"[0.9, 1.0)",Incorrect,klue-mrc-사회
generation-for-nlp-1660,3,1,False,0.9935561,0.98811233,"[0.005443775560706854, 4.6308796299854293e-05, 0.9935560822486877, 0.0009431649814359844, 1.0681702406145632e-05]","인천 영종도에서 외국계 카지노 설립이 허용된 이후 처음으로 상가 오피스 근린생활시설 등을 개발할 수 있는 용지가 나온다. 그동안 토지 매각이 부진했지만 카지노 설립을 계기로 분위기가 바뀔 가능성이 높다고 LH(한국토지주택공사)는 예상한다.LH는 영종하늘도시 내 운서역(공항철도)과 구읍뱃터 인근 등에 있는 일반상업용지와 업무용지, 주차장용지 등 32개 필지를 일반 경쟁입찰 방식으로 공급한다고 2일 발표했다.위치별로 보면 운서역 주변에선 일반상업용지 13필지, 업무용지 2필지, 주차장용지 3필지 등이 나온다. 영종도 동쪽의 구읍뱃터 인근에선 일반상업용지 5필지가 공급된다. 이외 지역에선 근린생활시설용지 9필지가 분양된다. 오종환 LH 영종사업단 부장은 “신규 공급물량과 재공급 물량이 섞여 있다”며 “이전보다 감정가격이 10% 정도 낮아져 투자 매력이 높아졌다”고 설명했다.분양가격은 상업용지가 필지별로 20억~84억원 수준이다. 업무용지는 69억~106억원이다. 주차장용지는 37억~56억원 정도다. 근린생활시설용지는 4억5000만~13억원 선에 공급한다. 중도금과 잔금 선납 시 연 5% 할인율을 적용해 깎아준다. 전액을 일시불로 선입하는 경우 토지가격이 12.3% 싸진다. 토지청약시스템을 통해 오는 14일부터 신청을 받는다.최근 영종하늘도시 인근 미단시티에선 중국·미국계 합작법인인 리포&시저스컨소시엄이 지난달 18일 카지노 사전 허가를 받았다. 이 영향으로 영종하늘도시 내 아파트 호가가 1000만~2000만원 오르는 등 영종도 부동산이 부활할 조짐을 보이고 있다.한편 인천도시공사 등 미단시티 개발업체들은 사전 허가 직후 미단시티 내 토지 공급을 중단한 바 있다. 표면적인 이유는 사업계획 조정이지만 실제로는 땅값을 더 받기 위해서란 분석이다. (032)745-4132",영종도에서 외국계 카지노 설립이 허용된 이후 처음으로 공급되는 용지는 무엇인가?,"['상업용지', '주차장용지', '근린생활시설용지', '업무용지', '농업용지']",1,,"[0.9, 1.0)",Incorrect,klue-mrc-부동산
generation-for-nlp-1818,1,5,False,0.99697316,0.99521327,"[0.9969731569290161, 0.00032280554296448827, 0.0008672502008266747, 7.69420075812377e-05, 0.0017598946578800678]","한겨울 위례신도시(서울 송파구, 경기 성남·하남에 걸쳐 조성) 분양시장이 다시 달아오르고 있다. 이달 대우건설 한화건설 등이 주상복합아파트 오피스텔 등을 잇따라 공급하는 데 이어 내달 위례중앙역(건설 예정)에서 대형 상업시설이 연이어 분양될 예정이다. 저금리 속에 인기가 올라가고 있는 수익형 부동산이 수도권 선호도 1순위 지역인 위례에서 나온다는 점에서 연말연시 수도권 분양시장의 핵심으로 떠오를 것이란 전망이다.○연말 주상복합·오피스텔 분양대우건설이 5일 주상복합주택 ‘위례 우남역 푸르지오’와 ‘위례 아트리버 푸르지오’ 모델하우스를 동시에 열었다. 214가구 규모의 ‘위례 아트리버 푸르지오’는 주상복합임에도 테라스가 설치되는 게 특징이다. ‘위례 우남역 푸르지오’는 630가구 규모이고 단지 북쪽으로 중심상업지구인 휴먼링과 맞닿아 있다. 보미종합건설도 위례 C2-1블록에 전용 85㎡ 초과 131가구로 구성된 주상복합 아파트를 선보일 예정이다.한화건설은 오는 12일부터 위례 업무지구 24블록에서 오피스텔 ‘위례 오벨리스크’를 내놓는다. 지하 5층~지상 16층 3개 동에 321실로 이뤄진다. 서울 강남과 연결되는 위례~신사선의 위례중앙역과 친환경 신교통수단인 트램역(예정)이 만나는 이중 역세권이다.최근 위례지역 아파트 청약 경쟁률은 올 국내 최고 수준이었다. ‘위례 자연&자이e편한세상’(1413가구)은 최고 151.6 대 1, 평균 26.2 대 1의 경쟁률로 1순위에 마감됐다. ○연초 위례중앙역 상가 공급지난달 ‘송파 위례 힐스테이트’ 단지 내 상가가 분양된 뒤 수도권 상가시장 분위기가 한풀 꺾이는 것 아니냐는 관측이 나왔다. 1층 내정가격(3.3㎡ 기준)이 업계 예상보다 높은 3000만원에 달하면서 상당수 점포가 미달됐다. 주변에 단지 내 상가 공급이 일시에 몰린 것도 미달 요인이었다.하지만 분양업계에선 오는 15일께 개발업체인 엠디엠이 위례중앙역 인근 일반상업용지 10블록에서 공급하는 ‘위례 중앙역 중앙타워’ 저층부가 사전청약에 들어가면 분위기가 반전될 것으로 기대하고 있다. 저층부에 테라스를 넣는 등 복합쇼핑몰 형태의 대형 상업시설이어서 상가 투자자의 관심이 높다는 게 업계 관계자들 설명이다.이와 더불어 아이에스동서와 우성건영도 지상 11층 안팎의 근린상가인 ‘아이에스센트럴타워’와 ‘우성트램타워’를 선보인다. 4만여가구의 신도시 배후 수요에다 연말까지 1만여가구의 분양권이 전매제한에서 풀리는 만큼 전매차익 자금이 상가 쪽으로 유입될 가능성도 있다는 지적이다. 상가마케팅업체인 훈민정음의 허용근 대표는 “저금리와 베이비부머(1955~1963년생) 은퇴 속에 대표적인 수익형 부동산인 상가에 대한 투자는 계속 늘어날 것”으로 전망했다.",위례신도시에서 공급되는 주상복합 아파트의 이름 중 하나는 무엇인가?,"['위례 우남역 푸르지오', '위례 자연&자이e편한세상', '위례 오벨리스크', '위례 중앙역 중앙타워', '위례 아트리버 푸르지오']",5,,"[0.9, 1.0)",Incorrect,klue-mrc-부동산
