id,predicted_answer,true_answer,is_correct,pred_confidence,confidence_gap,probs,category
generation-for-nlp-630,3,4,FALSE,0.2882682,0.0066524744,"[0.23582938313484192, 0.1942867636680603, 0.28826820850372314, 0.2816157341003418]",mmmlu-european_history
generation-for-nlp-631,2,1,FALSE,0.32629076,0.06360522,"[0.22177541255950928, 0.3262907564640045, 0.26268553733825684, 0.1892482489347458]",mmmlu-european_history
generation-for-nlp-632,2,2,TRUE,0.675186,0.52862126,"[0.14656470715999603, 0.6751859784126282, 0.04980643838644028, 0.12844286859035492]",mmmlu-european_history
generation-for-nlp-634,3,4,FALSE,0.77307093,0.66809314,"[0.05880706012248993, 0.06314421445131302, 0.7730709314346313, 0.10497777909040451]",mmmlu-european_history
generation-for-nlp-637,2,2,TRUE,0.9907018,0.9833598,"[0.007341957651078701, 0.9907017946243286, 0.001764190150424838, 0.00019198459631297737]",mmmlu-european_history
generation-for-nlp-638,3,1,FALSE,0.39269245,0.1689439,"[0.22374854981899261, 0.194443941116333, 0.3926924467086792, 0.18911509215831757]",mmmlu-european_history
generation-for-nlp-639,3,1,FALSE,0.35413525,0.11631976,"[0.2378154844045639, 0.20101535320281982, 0.3541352450847626, 0.20703384280204773]",mmmlu-european_history
generation-for-nlp-641,4,3,FALSE,0.527113,0.29034787,"[0.09529607743024826, 0.14082585275173187, 0.23676513135433197, 0.5271130204200745]",mmmlu-european_history
generation-for-nlp-644,1,3,FALSE,0.37751058,0.09078202,"[0.37751057744026184, 0.28672856092453003, 0.25308921933174133, 0.08267174661159515]",mmmlu-european_history
generation-for-nlp-647,3,3,TRUE,0.66532475,0.49093318,"[0.10123395174741745, 0.059049684554338455, 0.6653247475624084, 0.17439158260822296]",mmmlu-european_history
generation-for-nlp-650,2,4,FALSE,0.37819266,0.09077066,"[0.07441844046115875, 0.378192663192749, 0.2599669396877289, 0.2874220013618469]",mmmlu-european_history
generation-for-nlp-651,1,4,FALSE,0.79915684,0.72108054,"[0.7991568446159363, 0.0609264001250267, 0.061840418726205826, 0.0780763104557991]",mmmlu-european_history
generation-for-nlp-652,1,3,FALSE,0.3184222,0.0173271,"[0.31842219829559326, 0.3010950982570648, 0.23302975296974182, 0.14745298027992249]",mmmlu-european_history
generation-for-nlp-654,2,4,FALSE,0.6761894,0.5367951,"[0.13939432799816132, 0.6761894226074219, 0.11031626909971237, 0.07410000264644623]",mmmlu-european_history
generation-for-nlp-655,1,4,FALSE,0.6077673,0.45139247,"[0.6077672839164734, 0.15637479722499847, 0.11199352890253067, 0.12386438250541687]",mmmlu-european_history
generation-for-nlp-656,3,3,TRUE,0.2933326,0.015749097,"[0.277583509683609, 0.26611217856407166, 0.29333260655403137, 0.16297173500061035]",mmmlu-european_history
generation-for-nlp-657,4,1,FALSE,0.2980262,0.021648437,"[0.23470599949359894, 0.19088998436927795, 0.27637776732444763, 0.2980262041091919]",mmmlu-european_history
generation-for-nlp-658,2,1,FALSE,0.2982388,0.005541891,"[0.29269692301750183, 0.2982388138771057, 0.23581834137439728, 0.17324593663215637]",mmmlu-european_history
generation-for-nlp-659,3,3,TRUE,0.51364726,0.3172058,"[0.14350219070911407, 0.19644148647785187, 0.5136472582817078, 0.14640900492668152]",mmmlu-european_history
generation-for-nlp-661,3,3,TRUE,0.5941245,0.41270614,"[0.10130324214696884, 0.12315388768911362, 0.5941244959831238, 0.18141835927963257]",mmmlu-european_history
generation-for-nlp-662,4,4,TRUE,0.5416666,0.34935835,"[0.10718419402837753, 0.15884092450141907, 0.19230827689170837, 0.5416666269302368]",mmmlu-geography
generation-for-nlp-663,2,3,FALSE,0.37256327,0.018665642,"[0.07645941525697708, 0.37256327271461487, 0.19707965850830078, 0.3538976311683655]",mmmlu-geography
generation-for-nlp-664,3,3,TRUE,0.41328132,0.08654651,"[0.09680523723363876, 0.3267348110675812, 0.41328132152557373, 0.16317862272262573]",mmmlu-geography
generation-for-nlp-666,3,4,FALSE,0.30283588,0.024587989,"[0.2158886045217514, 0.2030276209115982, 0.3028358817100525, 0.2782478928565979]",mmmlu-geography
generation-for-nlp-667,4,2,FALSE,0.50975984,0.19006163,"[0.06075255945324898, 0.3196982145309448, 0.1097894161939621, 0.5097598433494568]",mmmlu-geography
generation-for-nlp-668,2,3,FALSE,0.48117635,0.23967014,"[0.09225986152887344, 0.48117634654045105, 0.2415062040090561, 0.1850576549768448]",mmmlu-geography
generation-for-nlp-670,4,2,FALSE,0.5725167,0.34422863,"[0.04860449954867363, 0.15059076249599457, 0.22828805446624756, 0.572516679763794]",mmmlu-geography
generation-for-nlp-672,3,4,FALSE,0.4506068,0.21377294,"[0.1460580825805664, 0.1665012687444687, 0.4506067931652069, 0.236833855509758]",mmmlu-government_and_politics
generation-for-nlp-673,4,3,FALSE,0.43141767,0.16021195,"[0.15503524243831635, 0.14234136044979095, 0.27120572328567505, 0.43141767382621765]",mmmlu-government_and_politics
generation-for-nlp-674,4,4,TRUE,0.5596089,0.24327153,"[0.0473167784512043, 0.07673696428537369, 0.31633734703063965, 0.5596088767051697]",mmmlu-government_and_politics
generation-for-nlp-675,2,2,TRUE,0.3522349,0.050866216,"[0.30136868357658386, 0.3522348999977112, 0.16422519087791443, 0.18217121064662933]",mmmlu-government_and_politics
generation-for-nlp-676,4,3,FALSE,0.54539657,0.34945953,"[0.19593703746795654, 0.0937514379620552, 0.16491498053073883, 0.5453965663909912]",mmmlu-government_and_politics
generation-for-nlp-677,3,4,FALSE,0.37575737,0.051094502,"[0.1322975605726242, 0.16728222370147705, 0.3757573664188385, 0.32466286420822144]",mmmlu-government_and_politics
generation-for-nlp-678,4,4,TRUE,0.84603417,0.74120384,"[0.022864999249577522, 0.026270562782883644, 0.1048303097486496, 0.8460341691970825]",mmmlu-government_and_politics
generation-for-nlp-679,4,2,FALSE,0.4442508,0.12948206,"[0.1291697472333908, 0.11181075125932693, 0.3147687315940857, 0.44425079226493835]",mmmlu-government_and_politics
generation-for-nlp-680,4,4,TRUE,0.44961563,0.04490733,"[0.06637398153543472, 0.0793021023273468, 0.40470829606056213, 0.44961562752723694]",mmmlu-government_and_politics
generation-for-nlp-682,2,4,FALSE,0.3062248,0.04389888,"[0.1838943064212799, 0.3062247931957245, 0.24755503237247467, 0.2623259127140045]",mmmlu-macroeconomics
generation-for-nlp-683,3,2,FALSE,0.36270958,0.11628938,"[0.24303840100765228, 0.24642020463943481, 0.36270958185195923, 0.1478317528963089]",mmmlu-macroeconomics
generation-for-nlp-684,4,4,TRUE,0.964791,0.9330787,"[0.002088140929117799, 0.0014085988514125347, 0.03171229735016823, 0.9647909998893738]",mmmlu-macroeconomics
generation-for-nlp-686,4,4,TRUE,0.4549127,0.18153068,"[0.16220411658287048, 0.10950125008821487, 0.2733820080757141, 0.4549126923084259]",mmmlu-macroeconomics
generation-for-nlp-688,2,1,FALSE,0.5507694,0.3192873,"[0.23148208856582642, 0.5507693886756897, 0.12680253386497498, 0.0909460037946701]",mmmlu-macroeconomics
generation-for-nlp-689,2,3,FALSE,0.7819415,0.6537616,"[0.006403674837201834, 0.7819414734840393, 0.0834750384092331, 0.12817981839179993]",mmmlu-macroeconomics
generation-for-nlp-690,2,4,FALSE,0.3456178,0.08083007,"[0.17064346373081207, 0.34561780095100403, 0.21895097196102142, 0.2647877335548401]",mmmlu-macroeconomics
generation-for-nlp-691,1,1,TRUE,0.33550364,0.040911525,"[0.33550363779067993, 0.29459211230278015, 0.24762657284736633, 0.12227766960859299]",mmmlu-macroeconomics
generation-for-nlp-693,4,4,TRUE,0.34201026,0.015341699,"[0.09055561572313309, 0.32666856050491333, 0.24076558649539948, 0.3420102596282959]",mmmlu-macroeconomics
generation-for-nlp-694,4,1,FALSE,0.3584829,0.13140263,"[0.21274885535240173, 0.22708027064800262, 0.2016879916191101, 0.35848289728164673]",mmmlu-macroeconomics
generation-for-nlp-695,2,3,FALSE,0.37421378,0.13156088,"[0.22330200672149658, 0.3742137849330902, 0.15983135998249054, 0.24265290796756744]",mmmlu-macroeconomics
generation-for-nlp-696,1,3,FALSE,0.34099445,0.049120545,"[0.3409944474697113, 0.29187390208244324, 0.13740576803684235, 0.2297258824110031]",mmmlu-macroeconomics
generation-for-nlp-698,2,1,FALSE,0.296885,0.02704978,"[0.24651110172271729, 0.29688501358032227, 0.18676863610744476, 0.2698352336883545]",mmmlu-macroeconomics
generation-for-nlp-699,3,3,TRUE,0.3965155,0.09550843,"[0.10236699134111404, 0.30100706219673157, 0.39651548862457275, 0.20011048018932343]",mmmlu-macroeconomics
generation-for-nlp-703,2,2,TRUE,0.51510584,0.2067532,"[0.08745243400335312, 0.5151058435440063, 0.0890890508890152, 0.30835264921188354]",mmmlu-macroeconomics
generation-for-nlp-704,4,4,TRUE,0.5770056,0.2859128,"[0.05224933102726936, 0.07965217530727386, 0.29109281301498413, 0.5770056247711182]",mmmlu-macroeconomics
generation-for-nlp-705,2,1,FALSE,0.449208,0.21897058,"[0.14922712743282318, 0.44920799136161804, 0.17132750153541565, 0.23023740947246552]",mmmlu-macroeconomics
generation-for-nlp-706,2,2,TRUE,0.35215685,0.0021815598,"[0.11516815423965454, 0.3521568477153778, 0.18269969522953033, 0.3499752879142761]",mmmlu-macroeconomics
generation-for-nlp-708,2,2,TRUE,0.49098566,0.21624607,"[0.13186979293823242, 0.4909856617450714, 0.10240492224693298, 0.2747395932674408]",mmmlu-macroeconomics
generation-for-nlp-710,2,2,TRUE,0.30854547,0.00479573,"[0.11984692513942719, 0.30854547023773193, 0.2678578495979309, 0.3037497401237488]",mmmlu-macroeconomics
generation-for-nlp-712,2,2,TRUE,0.3612311,0.08828169,"[0.14265257120132446, 0.36123108863830566, 0.22316691279411316, 0.2729493975639343]",mmmlu-macroeconomics
generation-for-nlp-714,3,1,FALSE,0.37196812,0.11323187,"[0.258736252784729, 0.2031564712524414, 0.3719681203365326, 0.1661391258239746]",mmmlu-macroeconomics
generation-for-nlp-715,2,4,FALSE,0.29907832,0.01685378,"[0.173965722322464, 0.2990783154964447, 0.2447313666343689, 0.28222453594207764]",mmmlu-macroeconomics
generation-for-nlp-716,2,1,FALSE,0.3985299,0.15727496,"[0.24125492572784424, 0.39852988719940186, 0.14500491321086884, 0.2152102291584015]",mmmlu-macroeconomics
generation-for-nlp-717,1,3,FALSE,0.35318407,0.077487975,"[0.3531840741634369, 0.2451801896095276, 0.12593957781791687, 0.2756960988044739]",mmmlu-macroeconomics
generation-for-nlp-719,2,2,TRUE,0.6739783,0.52018183,"[0.02250535786151886, 0.673978328704834, 0.1537964940071106, 0.14971975982189178]",mmmlu-macroeconomics
generation-for-nlp-721,4,1,FALSE,0.40339348,0.13830262,"[0.20308595895767212, 0.26509085297584534, 0.12842963635921478, 0.4033934772014618]",mmmlu-macroeconomics
generation-for-nlp-722,2,1,FALSE,0.36938143,0.13011265,"[0.23926877975463867, 0.3693814277648926, 0.2130444049835205, 0.17830529808998108]",mmmlu-macroeconomics
generation-for-nlp-723,4,1,FALSE,0.35956493,0.005839795,"[0.22066548466682434, 0.3537251353263855, 0.06604445725679398, 0.3595649302005768]",mmmlu-macroeconomics
generation-for-nlp-725,4,3,FALSE,0.3723358,0.049235165,"[0.32310062646865845, 0.09937664866447449, 0.20518691837787628, 0.3723357915878296]",mmmlu-macroeconomics
generation-for-nlp-727,2,3,FALSE,0.51315147,0.31958956,"[0.19356189668178558, 0.5131514668464661, 0.15423332154750824, 0.1390533149242401]",mmmlu-macroeconomics
generation-for-nlp-729,4,1,FALSE,0.36830243,0.094800055,"[0.10471023619174957, 0.273502379655838, 0.25348493456840515, 0.36830243468284607]",mmmlu-macroeconomics
generation-for-nlp-730,4,4,TRUE,0.4759542,0.13918069,"[0.07597082108259201, 0.1113014668226242, 0.33677351474761963, 0.47595420479774475]",mmmlu-macroeconomics
generation-for-nlp-732,3,4,FALSE,0.42281353,0.18310164,"[0.17073340713977814, 0.23971189558506012, 0.4228135347366333, 0.16674116253852844]",mmmlu-macroeconomics
generation-for-nlp-733,2,1,FALSE,0.41949692,0.1416716,"[0.27782532572746277, 0.41949692368507385, 0.06585149466991425, 0.23682621121406555]",mmmlu-macroeconomics
generation-for-nlp-734,2,2,TRUE,0.35402787,0.02384308,"[0.33018478751182556, 0.3540278673171997, 0.13811460137367249, 0.17767277359962463]",mmmlu-macroeconomics
generation-for-nlp-735,4,3,FALSE,0.38168165,0.10666859,"[0.1220456138253212, 0.22125966846942902, 0.2750130593776703, 0.3816816508769989]",mmmlu-macroeconomics
generation-for-nlp-737,3,1,FALSE,0.32703504,0.053896457,"[0.1762264370918274, 0.2731385827064514, 0.3270350396633148, 0.22359991073608398]",mmmlu-macroeconomics
generation-for-nlp-739,2,3,FALSE,0.26496506,2.73E-05,"[0.21621280908584595, 0.2649650573730469, 0.2538844048976898, 0.26493775844573975]",mmmlu-macroeconomics
generation-for-nlp-740,2,3,FALSE,0.4589603,0.12326166,"[0.06638942658901215, 0.45896029472351074, 0.3356986343860626, 0.13895165920257568]",mmmlu-macroeconomics
generation-for-nlp-742,2,2,TRUE,0.50346607,0.26134086,"[0.1577228456735611, 0.5034660696983337, 0.24212519824504852, 0.09668585658073425]",mmmlu-macroeconomics
generation-for-nlp-744,3,3,TRUE,0.5270907,0.30118257,"[0.08458106219768524, 0.16242001950740814, 0.5270907282829285, 0.22590814530849457]",mmmlu-macroeconomics
generation-for-nlp-745,4,3,FALSE,0.32935807,0.012577027,"[0.07117978483438492, 0.31678104400634766, 0.28268104791641235, 0.3293580710887909]",mmmlu-macroeconomics
generation-for-nlp-746,2,1,FALSE,0.3821113,0.084068865,"[0.2980424463748932, 0.3821113109588623, 0.19269326329231262, 0.12715300917625427]",mmmlu-macroeconomics
generation-for-nlp-747,4,1,FALSE,0.5098959,0.32210916,"[0.1877867728471756, 0.1816713660955429, 0.12064586579799652, 0.509895920753479]",mmmlu-macroeconomics
generation-for-nlp-749,2,1,FALSE,0.4677332,0.2585001,"[0.2092331051826477, 0.4677332043647766, 0.1859719455242157, 0.13706174492835999]",mmmlu-macroeconomics
generation-for-nlp-751,4,2,FALSE,0.47185352,0.09557298,"[0.033392466604709625, 0.11847353726625443, 0.3762805461883545, 0.4718535244464874]",mmmlu-macroeconomics
generation-for-nlp-752,2,2,TRUE,0.79904413,0.66139853,"[0.016851309686899185, 0.799044132232666, 0.13764561712741852, 0.04645896330475807]",mmmlu-macroeconomics
generation-for-nlp-753,4,4,TRUE,0.39432913,0.07567981,"[0.1810200959444046, 0.1060013547539711, 0.3186493217945099, 0.39432913064956665]",mmmlu-macroeconomics
generation-for-nlp-754,4,4,TRUE,0.43001086,0.09109354,"[0.13718542456626892, 0.09388642013072968, 0.3389173150062561, 0.4300108551979065]",mmmlu-macroeconomics
generation-for-nlp-755,4,1,FALSE,0.3850938,0.12497321,"[0.14061658084392548, 0.26012060046195984, 0.21416904032230377, 0.3850938081741333]",mmmlu-macroeconomics
generation-for-nlp-756,4,4,TRUE,0.30946034,0.037395597,"[0.2566133141517639, 0.272064745426178, 0.1618615686893463, 0.3094603419303894]",mmmlu-macroeconomics
generation-for-nlp-759,2,4,FALSE,0.7146815,0.5510229,"[0.058823175728321075, 0.7146815061569214, 0.06283660233020782, 0.16365861892700195]",mmmlu-macroeconomics
generation-for-nlp-761,1,1,TRUE,0.83835,0.7570235,"[0.8383499979972839, 0.023687589913606644, 0.05663594976067543, 0.08132648468017578]",mmmlu-macroeconomics
generation-for-nlp-765,4,3,FALSE,0.58986276,0.39970034,"[0.10172895342111588, 0.11824581027030945, 0.19016240537166595, 0.5898627638816833]",mmmlu-macroeconomics
generation-for-nlp-767,2,1,FALSE,0.6787745,0.52889425,"[0.14988024532794952, 0.6787744760513306, 0.04127556085586548, 0.1300697773694992]",mmmlu-macroeconomics
generation-for-nlp-768,4,1,FALSE,0.286577,0.0020359457,"[0.1703089028596878, 0.2845410406589508, 0.258573055267334, 0.2865769863128662]",mmmlu-macroeconomics
generation-for-nlp-769,2,2,TRUE,0.36880076,0.015222758,"[0.14919497072696686, 0.3688007593154907, 0.12842632830142975, 0.35357800126075745]",mmmlu-macroeconomics
generation-for-nlp-770,4,2,FALSE,0.48408687,0.28767037,"[0.1964164823293686, 0.13337358832359314, 0.1861230581998825, 0.48408687114715576]",mmmlu-macroeconomics
generation-for-nlp-771,2,3,FALSE,0.5309004,0.3212475,"[0.15765178203582764, 0.5309004187583923, 0.10179483145475388, 0.20965293049812317]",mmmlu-microeconomics
generation-for-nlp-772,2,2,TRUE,0.33908197,0.0086606145,"[0.01886712945997715, 0.3390819728374481, 0.3116295039653778, 0.3304213583469391]",mmmlu-microeconomics
generation-for-nlp-773,3,3,TRUE,0.43344006,0.13560385,"[0.05568057671189308, 0.213043212890625, 0.43344005942344666, 0.29783621430397034]",mmmlu-microeconomics
generation-for-nlp-774,4,4,TRUE,0.6493197,0.51679236,"[0.10622196644544601, 0.13252736628055573, 0.11193092167377472, 0.6493197083473206]",mmmlu-microeconomics
generation-for-nlp-778,4,4,TRUE,0.35866502,0.03396505,"[0.2187804877758026, 0.09785457700490952, 0.3246999680995941, 0.35866501927375793]",mmmlu-microeconomics
generation-for-nlp-780,2,1,FALSE,0.5202224,0.2981239,"[0.12756723165512085, 0.5202224254608154, 0.13011181354522705, 0.22209854423999786]",mmmlu-microeconomics
generation-for-nlp-781,3,4,FALSE,0.38785297,0.13707349,"[0.12267604470252991, 0.25077947974205017, 0.3878529667854309, 0.23869144916534424]",mmmlu-microeconomics
generation-for-nlp-782,2,2,TRUE,0.3692855,0.12160188,"[0.1882079392671585, 0.3692854940891266, 0.24768361449241638, 0.1948229819536209]",mmmlu-microeconomics
generation-for-nlp-783,2,2,TRUE,0.9655411,0.94903606,"[0.004524834454059601, 0.9655411243438721, 0.013428919948637486, 0.01650506630539894]",mmmlu-microeconomics
generation-for-nlp-784,2,4,FALSE,0.4089615,0.116992444,"[0.18543078005313873, 0.4089615046977997, 0.11363860964775085, 0.29196906089782715]",mmmlu-microeconomics
generation-for-nlp-786,2,1,FALSE,0.4868931,0.26543587,"[0.1305878907442093, 0.48689308762550354, 0.16106179356575012, 0.22145722806453705]",mmmlu-microeconomics
generation-for-nlp-787,3,2,FALSE,0.3505714,0.053685308,"[0.1671273112297058, 0.18541520833969116, 0.3505713939666748, 0.2968860864639282]",mmmlu-microeconomics
generation-for-nlp-788,3,4,FALSE,0.37732834,0.025517017,"[0.17811426520347595, 0.09274613112211227, 0.3773283362388611, 0.35181131958961487]",mmmlu-microeconomics
generation-for-nlp-790,1,4,FALSE,0.2821385,0.009790748,"[0.28213849663734436, 0.25619715452194214, 0.27234774827957153, 0.18931661546230316]",mmmlu-microeconomics
generation-for-nlp-791,2,3,FALSE,0.31379846,0.03517744,"[0.15886494517326355, 0.3137984573841095, 0.27862101793289185, 0.2487155795097351]",mmmlu-microeconomics
generation-for-nlp-792,4,1,FALSE,0.40337256,0.04216808,"[0.156342551112175, 0.0790804848074913, 0.36120447516441345, 0.40337255597114563]",mmmlu-microeconomics
generation-for-nlp-794,4,4,TRUE,0.4267904,0.08277437,"[0.11483753472566605, 0.11435600370168686, 0.34401601552963257, 0.42679038643836975]",mmmlu-microeconomics
generation-for-nlp-795,2,1,FALSE,0.41386327,0.01663524,"[0.07392246276140213, 0.41386327147483826, 0.39722803235054016, 0.11498620361089706]",mmmlu-microeconomics
generation-for-nlp-796,3,2,FALSE,0.36838862,0.096740335,"[0.13567182421684265, 0.2716482877731323, 0.3683886229991913, 0.22429126501083374]",mmmlu-microeconomics
